Serial No,Primary,Secondary,Tertiary,Source,Photographer,Receptacle,Lining,Image Name
690,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_131632.jpg
691,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_131646.jpg
692,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_131652.jpg
693,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_131659.jpg
694,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_131714.jpg
695,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_131721.jpg
696,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_131727.jpg
697,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_131809.jpg
698,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_131818.jpg
699,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_131827.jpg
700,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_131845.jpg
701,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_131905.jpg
702,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_131914.jpg
703,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_131927.jpg
704,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_131935.jpg
705,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_131945.jpg
706,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132023.jpg
707,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132032.jpg
708,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_132043.jpg
709,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132056.jpg
710,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132104.jpg
711,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132112.jpg
712,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_132156.jpg
713,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_132205.jpg
714,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_132213.jpg
715,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_132225.jpg
716,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_132237.jpg
717,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_132245.jpg
718,Dry,NA,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180125_132301.jpg
719,Dry,NA,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180125_132314.jpg
720,Dry,NA,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180125_132323.jpg
721,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132336.jpg
722,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132350.jpg
723,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132356.jpg
724,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132411.jpg
725,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132418.jpg
726,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132425.jpg
727,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132437.jpg
728,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132444.jpg
729,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132450.jpg
730,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132638.jpg
731,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132644.jpg
732,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132651.jpg
733,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_132713.jpg
734,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_132720.jpg
735,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_132726.jpg
736,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_132737.jpg
737,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_132743.jpg
738,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_132750.jpg
739,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132842.jpg
740,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132848.jpg
741,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132858.jpg
742,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_132915.jpg
743,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_132920.jpg
744,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_132928.jpg
745,Wet,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132939.jpg
746,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_132955.jpg
747,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_133002.jpg
748,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_133041.jpg
749,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_133047.jpg
750,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_133055.jpg
751,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_133105.jpg
752,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_133127.jpg
753,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_133133.jpg
754,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_133146.jpg
755,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_133153.jpg
756,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180125_133201.jpg
757,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_133214.jpg
758,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180125_133221.jpg
759,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_133236.jpg
760,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_133244.jpg
761,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180125_133251.jpg
762,Wet,NA,Dry,Apartment,Pravada,Bin,None,IMG_20180126_095318.jpg
763,Wet,NA,Dry,Apartment,Pravada,Bin,None,IMG_20180126_095326.jpg
764,Wet,NA,Dry,Apartment,Pravada,Bin,None,IMG_20180126_095331.jpg
765,Wet,Dry,NA,Apartment,Pravada,Bin,None,IMG_20180126_095345.jpg
766,Wet,Dry,NA,Apartment,Pravada,Bin,None,IMG_20180126_095352.jpg
767,Dry,Wet,NA,Apartment,Pravada,Bin,None,IMG_20180126_095458.jpg
768,Dry,Wet,NA,Apartment,Pravada,Bin,None,IMG_20180126_095505.jpg
769,Dry,Wet,NA,Apartment,Pravada,Bin,None,IMG_20180126_095509.jpg
770,Wet,Dry,NA,Apartment,Pravada,Bin,None,IMG_20180126_095520.jpg
771,Wet,Dry,NA,Apartment,Pravada,Bin,None,IMG_20180126_095526.jpg
772,Wet,Dry,NA,Apartment,Pravada,Bin,None,IMG_20180126_095530.jpg
773,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185606.jpg
774,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185611.jpg
775,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185616.jpg
776,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180128_185625.jpg
777,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180128_185630.jpg
778,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180128_185635.jpg
779,Dry,NA,NA,Apartment,Pravada,Bin,None,IMG_20180128_185652.jpg
780,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180128_185659.jpg
781,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180128_185706.jpg
782,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185715.jpg
783,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185720.jpg
784,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185726.jpg
785,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185833.jpg
786,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185840.jpg
787,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185845.jpg
788,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185903.jpg
789,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185907.jpg
790,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185912.jpg
791,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185920.jpg
792,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185929.jpg
793,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_185936.jpg
794,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190014.jpg
795,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190021.jpg
796,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190026.jpg
797,Dry,NA,Wet,Apartment,Pravada,Bin,None,IMG_20180128_190039.jpg
798,Dry,NA,Wet,Apartment,Pravada,Bin,None,IMG_20180128_190045.jpg
799,Dry,NA,Wet,Apartment,Pravada,Bin,None,IMG_20180128_190050.jpg
800,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190129.jpg
801,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190134.jpg
802,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190138.jpg
803,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190146.jpg
804,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190151.jpg
805,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190154.jpg
806,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180128_190207.jpg
807,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180128_190211.jpg
808,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180128_190217.jpg
809,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190226.jpg
810,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190233.jpg
811,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190245.jpg
812,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190250.jpg
813,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190300.jpg
814,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190304.jpg
815,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180128_190351.jpg
816,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180128_190356.jpg
817,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180128_190401.jpg
818,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180128_190408.jpg
819,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180128_190413.jpg
820,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180128_190420.jpg
821,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190507.jpg
822,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190511.jpg
823,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190517.jpg
824,Garden,NA,Dry,Apartment,Pravada,Bin,Plastic,IMG_20180128_190528.jpg
825,Garden,NA,Dry,Apartment,Pravada,Bin,Plastic,IMG_20180128_190533.jpg
826,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190545.jpg
827,Wet,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180128_190549.jpg
828,Wet,Dry,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180128_190849.jpg
829,Wet,Dry,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180128_190854.jpg
830,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_191332.jpg
831,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_191337.jpg
832,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_191342.jpg
833,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_191358.jpg
834,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_191403.jpg
835,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_191407.jpg
836,Wet,NA,Dry,Apartment,Pravada,Bin,Plastic,IMG_20180129_191428.jpg
837,Wet,NA,Dry,Apartment,Pravada,Bin,Plastic,IMG_20180129_191434.jpg
838,Wet,NA,Dry,Apartment,Pravada,Bin,Plastic,IMG_20180129_191438.jpg
839,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_191734.jpg
840,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_191739.jpg
841,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_191742.jpg
842,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_191809.jpg
843,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_191814.jpg
844,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_191818.jpg
845,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_191832.jpg
846,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_191836.jpg
847,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_191840.jpg
848,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_191848.jpg
849,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_191852.jpg
850,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_191857.jpg
851,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_191912.jpg
852,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_191916.jpg
853,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_191920.jpg
854,Wet,Dry,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_192121.jpg
855,Wet,Dry,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_192126.jpg
856,Wet,Dry,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_192131.jpg
857,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192140.jpg
858,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192144.jpg
859,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192148.jpg
860,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192158.jpg
861,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192203.jpg
862,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192208.jpg
863,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_192309.jpg
864,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_192314.jpg
865,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_192319.jpg
866,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192326.jpg
867,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192331.jpg
868,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192336.jpg
869,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_192347.jpg
870,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_192352.jpg
871,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_192357.jpg
872,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192623.jpg
873,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192627.jpg
874,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192631.jpg
875,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_192643.jpg
876,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_192647.jpg
877,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192652.jpg
878,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_192708.jpg
879,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_192712.jpg
880,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_192718.jpg
881,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_192728.jpg
882,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_192732.jpg
883,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_192740.jpg
884,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_192745.jpg
885,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_192749.jpg
886,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192800.jpg
887,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192806.jpg
888,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192813.jpg
889,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192921.jpg
890,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192930.jpg
891,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_192935.jpg
892,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_192948.jpg
893,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_192953.jpg
894,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_192959.jpg
895,Dry,NA,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180129_193014.jpg
896,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_193032.jpg
897,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_193036.jpg
898,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_193043.jpg
899,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_193055.jpg
900,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_193059.jpg
901,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_193103.jpg
902,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_193143.jpg
903,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_193148.jpg
904,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180129_193152.jpg
905,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_193202.jpg
906,Dry,Reject,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_193208.jpg
907,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_193222.jpg
908,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_193226.jpg
909,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180129_193231.jpg
910,Dry,Reject,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180129_193239.jpg
911,Dry,Reject,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180129_193245.jpg
912,Dry,Reject,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180129_193250.jpg
913,Dry,NA,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180130_184018.jpg
914,Dry,NA,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180130_184023.jpg
915,Dry,NA,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180130_184028.jpg
916,Dry,Garden,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184038.jpg
917,Dry,Garden,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184042.jpg
918,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180130_184052.jpg
919,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180130_184057.jpg
920,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180130_184105.jpg
921,Wet,NA,Dry,Apartment,Pravada,Bin,Plastic,IMG_20180130_184208.jpg
922,Wet,NA,Dry,Apartment,Pravada,Bin,Plastic,IMG_20180130_184212.jpg
923,Wet,NA,Dry,Apartment,Pravada,Bin,Plastic,IMG_20180130_184217.jpg
924,Reject,Wet,Dry,Apartment,Pravada,Bin,Plastic,IMG_20180130_184227.jpg
925,Reject,Wet,Dry,Apartment,Pravada,Bin,Plastic,IMG_20180130_184232.jpg
926,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184247.jpg
927,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184252.jpg
928,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184256.jpg
929,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184305.jpg
930,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184310.jpg
931,Dry,NA,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180130_184324.jpg
932,Dry,NA,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180130_184329.jpg
933,Dry,NA,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180130_184333.jpg
934,Reject,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184340.jpg
935,Reject,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184345.jpg
936,Reject,Dry,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184350.jpg
937,Dry,NA,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180130_184424.jpg
938,Dry,NA,Garden,Apartment,Pravada,Bin,Plastic,IMG_20180130_184429.jpg
939,Dry,Reject,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184439.jpg
940,Dry,Reject,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184445.jpg
941,Dry,Reject,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184448.jpg
942,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_184504.jpg
943,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_184509.jpg
944,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_184513.jpg
945,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184525.jpg
946,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184539.jpg
947,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184544.jpg
948,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_184556.jpg
949,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_184601.jpg
950,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_184607.jpg
951,Wet,NA,Dry,Apartment,Pravada,Bin,Plastic,IMG_20180130_184620.jpg
952,Wet,NA,Dry,Apartment,Pravada,Bin,Plastic,IMG_20180130_184625.jpg
953,Wet,NA,Dry,Apartment,Pravada,Bin,Plastic,IMG_20180130_184631.jpg
954,Reject,Dry,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_184745.jpg
955,Reject,Dry,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_184750.jpg
956,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184806.jpg
957,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184810.jpg
958,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184814.jpg
959,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184837.jpg
960,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184842.jpg
961,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184847.jpg
962,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184859.jpg
963,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184904.jpg
964,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_184910.jpg
965,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180130_184923.jpg
966,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180130_184927.jpg
967,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180130_184933.jpg
968,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_185712.jpg
969,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_185717.jpg
970,Dry,Wet,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_185722.jpg
971,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_185734.jpg
972,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_185738.jpg
973,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_185743.jpg
974,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180130_185759.jpg
975,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180130_185804.jpg
976,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180130_185809.jpg
977,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_185818.jpg
978,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_185821.jpg
979,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_185826.jpg
980,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_185837.jpg
981,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_185841.jpg
982,Dry,NA,NA,Apartment,Pravada,Bin,Plastic,IMG_20180130_185846.jpg
983,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_185858.jpg
984,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_185902.jpg
985,Dry,NA,Wet,Apartment,Pravada,Bin,Plastic,IMG_20180130_185909.jpg
986,Dry,Wet,Reject,Apartment,Pravada,Bin,Plastic,IMG_20180130_190024.jpg
